name,lang,Wikipedia,eBird,NABU,Nord University
Poecile montanus,nl,https://nl.wikipedia.org/wiki/Poecile_montanus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Poecile montanus,de,https://de.wikipedia.org/wiki/Poecile_montanus,https://ebird.org/species/wiltit1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/weidenmeise/,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Poecile montanus,fr,https://fr.wikipedia.org/wiki/Poecile_montanus,https://ebird.org/species/wiltit1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Poecile montanus,es,https://es.wikipedia.org/wiki/Poecile_montanus,https://ebird.org/species/wiltit1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Poecile montanus,eo,https://eo.wikipedia.org/wiki/Poecile_montanus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Poecile montanus,ru,https://ru.wikipedia.org/wiki/Poecile_montanus,https://ebird.org/species/wiltit1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1207
Branta leucopsis,en,https://en.wikipedia.org/wiki/Branta_leucopsis,https://ebird.org/species/bargoo?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,nl,https://nl.wikipedia.org/wiki/Branta_leucopsis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,de,https://de.wikipedia.org/wiki/Branta_leucopsis,https://ebird.org/species/bargoo?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/weisswangengans/,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,fr,https://fr.wikipedia.org/wiki/Branta_leucopsis,https://ebird.org/species/bargoo?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,es,https://es.wikipedia.org/wiki/Branta_leucopsis,https://ebird.org/species/bargoo?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,eo,https://eo.wikipedia.org/wiki/Branta_leucopsis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Branta leucopsis,ru,https://ru.wikipedia.org/wiki/Branta_leucopsis,https://ebird.org/species/bargoo?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1313
Fringilla montifringilla,en,https://en.wikipedia.org/wiki/Fringilla_montifringilla,https://ebird.org/species/brambl?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,nl,https://nl.wikipedia.org/wiki/Fringilla_montifringilla,,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,de,https://de.wikipedia.org/wiki/Fringilla_montifringilla,https://ebird.org/species/brambl?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/bergfink/,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,fr,https://fr.wikipedia.org/wiki/Fringilla_montifringilla,https://ebird.org/species/brambl?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,es,https://es.wikipedia.org/wiki/Fringilla_montifringilla,https://ebird.org/species/brambl?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,eo,https://eo.wikipedia.org/wiki/Fringilla_montifringilla,,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Fringilla montifringilla,ru,https://ru.wikipedia.org/wiki/Fringilla_montifringilla,https://ebird.org/species/brambl?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1061
Dendrocoptes medius,en,https://en.wikipedia.org/wiki/Dendrocoptes_medius,https://ebird.org/species/miswoo1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,nl,https://nl.wikipedia.org/wiki/Dendrocoptes_medius,,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,de,https://de.wikipedia.org/wiki/Dendrocoptes_medius,https://ebird.org/species/miswoo1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/mittelspecht/,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,fr,https://fr.wikipedia.org/wiki/Dendrocoptes_medius,https://ebird.org/species/miswoo1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,es,https://es.wikipedia.org/wiki/Dendrocoptes_medius,https://ebird.org/species/miswoo1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Dendrocoptes medius,ru,,https://ebird.org/species/miswoo1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1493
Accipiter gentilis,en,https://en.wikipedia.org/wiki/Accipiter_gentilis,https://ebird.org/species/norgos?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,nl,https://nl.wikipedia.org/wiki/Accipiter_gentilis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,de,https://de.wikipedia.org/wiki/Accipiter_gentilis,https://ebird.org/species/norgos?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/habicht/,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,fr,https://fr.wikipedia.org/wiki/Accipiter_gentilis,https://ebird.org/species/norgos?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,es,https://es.wikipedia.org/wiki/Accipiter_gentilis,https://ebird.org/species/norgos?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,eo,https://eo.wikipedia.org/wiki/Accipiter_gentilis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Accipiter gentilis,ru,https://ru.wikipedia.org/wiki/Accipiter_gentilis,https://ebird.org/species/norgos?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1333
Riparia riparia,en,https://en.wikipedia.org/wiki/Riparia_riparia,https://ebird.org/species/banswa?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,nl,https://nl.wikipedia.org/wiki/Riparia_riparia,,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,de,https://de.wikipedia.org/wiki/Riparia_riparia,https://ebird.org/species/banswa?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/uferschwalbe/,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,fr,https://fr.wikipedia.org/wiki/Riparia_riparia,https://ebird.org/species/banswa?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,es,https://es.wikipedia.org/wiki/Riparia_riparia,https://ebird.org/species/banswa?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,eo,https://eo.wikipedia.org/wiki/Riparia_riparia,,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Riparia riparia,ru,https://ru.wikipedia.org/wiki/Riparia_riparia,https://ebird.org/species/banswa?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1664
Larus marinus,en,https://en.wikipedia.org/wiki/Larus_marinus,https://ebird.org/species/gbbgul?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,nl,https://nl.wikipedia.org/wiki/Larus_marinus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,de,https://de.wikipedia.org/wiki/Larus_marinus,https://ebird.org/species/gbbgul?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/mantelmoewe/,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,fr,https://fr.wikipedia.org/wiki/Larus_marinus,https://ebird.org/species/gbbgul?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,es,https://es.wikipedia.org/wiki/Larus_marinus,https://ebird.org/species/gbbgul?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,eo,https://eo.wikipedia.org/wiki/Larus_marinus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Larus marinus,ru,https://ru.wikipedia.org/wiki/Larus_marinus,https://ebird.org/species/gbbgul?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1809
Haliaeetus albicilla,en,https://en.wikipedia.org/wiki/Haliaeetus_albicilla,https://ebird.org/species/whteag?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,nl,https://nl.wikipedia.org/wiki/Haliaeetus_albicilla,,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,de,https://de.wikipedia.org/wiki/Haliaeetus_albicilla,https://ebird.org/species/whteag?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/seeadler/,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,fr,https://fr.wikipedia.org/wiki/Haliaeetus_albicilla,https://ebird.org/species/whteag?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,es,https://es.wikipedia.org/wiki/Haliaeetus_albicilla,https://ebird.org/species/whteag?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,eo,https://eo.wikipedia.org/wiki/Haliaeetus_albicilla,,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Haliaeetus albicilla,ru,https://ru.wikipedia.org/wiki/Haliaeetus_albicilla,https://ebird.org/species/whteag?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1279
Larus fuscus,en,https://en.wikipedia.org/wiki/Larus_fuscus,https://ebird.org/species/lbbgul?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,nl,https://nl.wikipedia.org/wiki/Larus_fuscus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,de,https://de.wikipedia.org/wiki/Larus_fuscus,https://ebird.org/species/lbbgul?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/heringsmoewe/,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,fr,https://fr.wikipedia.org/wiki/Larus_fuscus,https://ebird.org/species/lbbgul?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,es,https://es.wikipedia.org/wiki/Larus_fuscus,https://ebird.org/species/lbbgul?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,eo,https://eo.wikipedia.org/wiki/Larus_fuscus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Larus fuscus,ru,https://ru.wikipedia.org/wiki/Larus_fuscus,https://ebird.org/species/lbbgul?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1690
Tringa ochropus,en,https://en.wikipedia.org/wiki/Tringa_ochropus,https://ebird.org/species/grnsan?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,nl,https://nl.wikipedia.org/wiki/Tringa_ochropus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,de,https://de.wikipedia.org/wiki/Tringa_ochropus,https://ebird.org/species/grnsan?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/waldwasserlaeufer/,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,fr,https://fr.wikipedia.org/wiki/Tringa_ochropus,https://ebird.org/species/grnsan?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,es,https://es.wikipedia.org/wiki/Tringa_ochropus,https://ebird.org/species/grnsan?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,eo,https://eo.wikipedia.org/wiki/Tringa_ochropus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Tringa ochropus,ru,https://ru.wikipedia.org/wiki/Tringa_ochropus,https://ebird.org/species/grnsan?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1713
Sterna hirundo,en,https://en.wikipedia.org/wiki/Sterna_hirundo,https://ebird.org/species/comter?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,nl,https://nl.wikipedia.org/wiki/Sterna_hirundo,,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,de,https://de.wikipedia.org/wiki/Sterna_hirundo,https://ebird.org/species/comter?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/flussseeschwalbe/,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,fr,https://fr.wikipedia.org/wiki/Sterna_hirundo,https://ebird.org/species/comter?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,es,https://es.wikipedia.org/wiki/Sterna_hirundo,https://ebird.org/species/comter?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,eo,https://eo.wikipedia.org/wiki/Sterna_hirundo,,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Sterna hirundo,ru,https://ru.wikipedia.org/wiki/Sterna_hirundo,https://ebird.org/species/comter?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1479
Psittacula krameri,en,https://en.wikipedia.org/wiki/Psittacula_krameri,https://ebird.org/species/rorpar?siteLanguage=en,,
Psittacula krameri,nl,https://nl.wikipedia.org/wiki/Psittacula_krameri,,,
Psittacula krameri,de,https://de.wikipedia.org/wiki/Psittacula_krameri,https://ebird.org/species/rorpar?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/halsbandsittich/,
Psittacula krameri,fr,https://fr.wikipedia.org/wiki/Psittacula_krameri,https://ebird.org/species/rorpar?siteLanguage=fr,,
Psittacula krameri,es,https://es.wikipedia.org/wiki/Psittacula_krameri,https://ebird.org/species/rorpar?siteLanguage=es,,
Psittacula krameri,eo,https://eo.wikipedia.org/wiki/Psittacula_krameri,,,
Psittacula krameri,ru,https://ru.wikipedia.org/wiki/Psittacula_krameri,https://ebird.org/species/rorpar?siteLanguage=ru,,
Tringa totanus,en,https://en.wikipedia.org/wiki/Tringa_totanus,https://ebird.org/species/comred1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,nl,https://nl.wikipedia.org/wiki/Tringa_totanus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,de,https://de.wikipedia.org/wiki/Tringa_totanus,https://ebird.org/species/comred1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/rotschenkel/,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,fr,https://fr.wikipedia.org/wiki/Tringa_totanus,https://ebird.org/species/comred1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,es,https://es.wikipedia.org/wiki/Tringa_totanus,https://ebird.org/species/comred1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,eo,https://eo.wikipedia.org/wiki/Tringa_totanus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Tringa totanus,ru,https://ru.wikipedia.org/wiki/Tringa_totanus,https://ebird.org/species/comred1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1640
Acrocephalus palustris,en,https://en.wikipedia.org/wiki/Acrocephalus_palustris,https://ebird.org/species/marwar3?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,nl,https://nl.wikipedia.org/wiki/Acrocephalus_palustris,,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,de,https://de.wikipedia.org/wiki/Acrocephalus_palustris,https://ebird.org/species/marwar3?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/sumpfrohrsaenger/,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,fr,https://fr.wikipedia.org/wiki/Acrocephalus_palustris,https://ebird.org/species/marwar3?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,es,https://es.wikipedia.org/wiki/Acrocephalus_palustris,https://ebird.org/species/marwar3?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Acrocephalus palustris,ru,https://ru.wikipedia.org/wiki/Acrocephalus_palustris,https://ebird.org/species/marwar3?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1519
Anthus trivialis,en,https://en.wikipedia.org/wiki/Anthus_trivialis,https://ebird.org/species/trepip?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,nl,https://nl.wikipedia.org/wiki/Anthus_trivialis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,de,https://de.wikipedia.org/wiki/Anthus_trivialis,https://ebird.org/species/trepip?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/baumpieper/,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,fr,https://fr.wikipedia.org/wiki/Anthus_trivialis,https://ebird.org/species/trepip?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,es,https://es.wikipedia.org/wiki/Anthus_trivialis,https://ebird.org/species/trepip?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,eo,https://eo.wikipedia.org/wiki/Anthus_trivialis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Anthus trivialis,ru,https://ru.wikipedia.org/wiki/Anthus_trivialis,https://ebird.org/species/trepip?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1892
Falco peregrinus,en,https://en.wikipedia.org/wiki/Falco_peregrinus,https://ebird.org/species/perfal?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,nl,https://nl.wikipedia.org/wiki/Falco_peregrinus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,de,https://de.wikipedia.org/wiki/Falco_peregrinus,https://ebird.org/species/perfal?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/wanderfalke/,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,fr,https://fr.wikipedia.org/wiki/Falco_peregrinus,https://ebird.org/species/perfal?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,es,https://es.wikipedia.org/wiki/Falco_peregrinus,https://ebird.org/species/perfal?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,eo,https://eo.wikipedia.org/wiki/Falco_peregrinus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Falco peregrinus,ru,https://ru.wikipedia.org/wiki/Falco_peregrinus,https://ebird.org/species/perfal?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1920
Luscinia svecica,en,https://en.wikipedia.org/wiki/Luscinia_svecica,https://ebird.org/species/blueth?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1075
Luscinia svecica,nl,https://nl.wikipedia.org/wiki/Luscinia_svecica,,,https://quiz.natureid.no/bird/eBook.php?specieID=1075
Luscinia svecica,de,https://de.wikipedia.org/wiki/Luscinia_svecica,https://ebird.org/species/blueth?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/blaukehlchen/,https://quiz.natureid.no/bird/eBook.php?specieID=1075
Luscinia svecica,fr,https://fr.wikipedia.org/wiki/Luscinia_svecica,https://ebird.org/species/blueth?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1075
